By @skurfuerst Extbase and Fluid are on the #-Typo3 core list now	Typo3	Typo3	TYPO3
#Batman: The Brave and the Bold, made me sad today	Batman	Batman
I tweet because I can.  #WhyITweet	WhyITweet	Why I Tweet
No - doesn't work  I can only add private #Diigo-notes to a tweet. Too bad!	Diigo	Diigo
@TomGriffola I think the rumours are well underway already! Who is your wildcard shout? I have an awful feeling Cipriani...  #Lions09	Lions09	Lions 09
This weather can suck it. I was gonna ride my bike to work tomorrow FOR REAL so I could get off work early.   #nocar	nocar	no car
I am so glad Templeton College merged with Green, it makes such a useful example for @rahtz re time queries  #oew0509	oew0509	oew0509
ugh lost the remote  gotta actually move to change channel wtf #twat	twat	twat
@spwhitton Wow this #weather is so #nice. However, I shall retreat #upstairs and get on with the fine #business of #Maths #revision   ...	revision	revision
- Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp	SongStuckInMyHeadWhenIWokeUp	Song Stuck In My Head When I Woke Up	song stuck in my head when I woke up
Mmm it's gotten warm...although a little too windy to go outside  #sunshine	sunshine	sunshine
Stupid back robbery in Vancouver is keeping our news cameras away.  #webraising	webraising	web raising
#monday	monday	monday
@cc_chapman #whuffaoke is the same night as @ACDC at Gillette Stadium!	whuffaoke	Whuffaoke	whuffaoke
FOLLOW ME!!!!  #unfollowdiddy	unfollowdiddy	unfollow diddy
Just had a great D&M with @yiyinglu , the creator of the fail whale,  about art, fate, and the pyramid of life satisfaction  #ignitesydney	ignitesydney	ignite sydney
I hate regionalised telly. No FA Cup on STV  #football	football	football
@YesiG NM regarding *Joining Forces* w/ #saveearl @EarlTwitition seems disintrested, I've seen no tweets from #saveearl w/ #bringbacklife	bringbacklife	bring back life
damn, tons of work to finish before my flight to #djangocon  won't have much sleep tonight.	djangocon	djangocon	django con	Django Con
.@dogwood yep, right out of a #Clancy or #DaleBrown novel - take your pick	DaleBrown	Dale Brown
#bcleeds09 was brill yesterday.  However I drank too much.  Have just woken up.  Feel stiff. Have so many things to do so wont go today	bcleeds09	BC Leeds 09	bc leeds 09	bcleeds 09	bcleeds09
#140tc	140tc	140 tc	140tc
I dunno how long I can last today...just sitting down my back is killing me  #hurt my back from practice last night.	hurt	hurt
ditched by 2 study groups although one I was only in for a little so its ok.. I guess  #finals #stress	finals	finals
Wouldn't have missed my daughter's 18th, but kinda feel #dddscot past me by this year.  Next up #teched2009 and #dddsw.	teched2009	tech ed 2009	teched2009	teched 2009
Humm... #twhirl doesn't seem to do a clean uninstall either...still coming up with my old login which I don't see an option to change.	twhirl	twhirl
#fsck'ing 2TB  I don't like UFS... I want #slimnas for #freenas 0.7	freenas	freenas	free nas
What to do with a broken heart  (via #zenjar )	zenjar	zen jar
@NancyProctor @RichardMcCoy http://tr.im/jcTv Swayed Ganymede? Or #mw2009 fun! Sorry to have missed it	mw2009	mw 2009	MW 2009
New #adium 1.4b1 disconnects from my jabber server immediately after connecting and gives no good reason for that. This sucks.	adium	adium
Any pointers 4 entire collection of TV serial  Surabhi? #DoorDarshan thr is only a title track on #youtube  http://tinyurl.com/nxxpry	youtube	youtube
@SunnyBuns I liked you other avatar pic  #tryingnottobeastalker	tryingnottobeastalker	trying not to be a stalker
Oh! Mother Nature! You taunt us with one beautiful day last weeekend and now you give us snow. #ottawa	ottawa	ottawa	Ottawa
@emmao414 I know! And now Oprah bloody Winfrey too.  (#herebeforeoprah btw) How is your Monday progressing? In my mind it's still the w/e	herebeforeoprah	here before Oprah	here before oprah
#May24	May24	May 24
Stinky is so slow, and I'm out of chocolate  #ialreadysoldmysoultoplantsvszombies	ialreadysoldmysoultoplantsvszombies	i already sold my soul to plants vs zombies
@antheia  #iamsograceful: ouch. awwww.	iamsograceful	i am so graceful
Staying up all night = no gecko playtime  this insomniac is going to sleep! #bakeoff tomorrow! Then study #thedead in #buffalo? 2/21??	buffalo	buffalo
@Pato_30STM Hi, hun! ) HRU? Was glad to see HIM tweeting to you!  #marsiscoming #marsiscoming #marsiscoming #marsiscoming #marsiscoming	marsiscoming	Mars is coming	mars is coming
Good morning! Headed to Gillette Stadium for #ims09 prep	ims09	ims 09
